URN,School name,Postcode,lat,lon
142193,Blessed William Howard Catholic School,ST17 9AB,52.7998147,-2.1222592
142194,Sun Academy Bradwell,ST5 8JN,53.0405229,-2.2371138
142195,Corpus Christi Catholic School,CV3 2QP,52.3930481,-1.4631822
142197,Good Shepherd Catholic School,CV6 7FN,52.435733233,-1.486611833
142202,North Leamington School,CV32 6RD,52.3080634,-1.5332016
142203,Northfield Manor Primary Academy,B29 4JT,52.429700317,-1.960647517
142205,Sacred Heart Catholic Primary School,CV2 4DW,52.4091049,-1.4805796
142207,Smallthorne Primary Academy,ST6 1PR,53.0522421,-2.1698104
142208,St Anne's Catholic Primary School,ST17 0EA,52.7912398,-2.0789229
142209,St Austin's Catholic Primary School and Nursery,ST17 4BT,52.8002994,-2.1113173
142210,St Dominic's Catholic Primary School,ST15 8YG,52.9036074,-2.1500384
142211,St Gregory's Catholic Primary School,CV2 5AT,52.408239,-1.4522856
142212,St John Fisher Catholic Primary School,CV2 3NR,52.42113,-1.4641986
142213,St John's Catholic Primary School,ST18 0SL,52.8018398,-2.0037513
142214,St Mary's Catholic Primary School,ST19 9BG,52.67961365,-2.1813686
142215,St Patrick's Catholic Primary School,CV2 1EQ,52.4373252,-1.4592819
142216,St Patrick's Catholic Primary School,ST16 3BT,52.8157063,-2.117855
142217,SS Peter and Paul Catholic Primary School,CV2 2EF,52.42677125,-1.446189225
142219,Waverley School,B9 5QA,52.476137996,-1.832144742
142230,Prince Albert Junior and Infant School,B6 5NH,52.503729433,-1.8949085
142231,Heathfield Primary School,B19 1HJ,52.505755767,-1.9096514
142244,Walsgrave Church of England Academy,CV2 2BA,52.4251029,-1.4406625
142245,Clifford Bridge Academy,CV3 2PD,52.4079605,-1.4417822
142275,Manifold Church of England Primary School,SK17 0JP,53.1275328,-1.8754735
142276,Hollinsclough Church of England Academy,SK17 0RH,53.196319,-1.9027446
142277,Newcastle Academy,ST5 2QS,53.0029988,-2.24665155
142278,Clayton Hall Academy,ST5 3DN,52.9877089,-2.2201361
142285,The Telford Priory School,TF2 7AB,52.7071908,-2.44704075
142312,Stottesdon CofE Primary School,DY14 8UE,52.441719,-2.4815802
142313,Kingsmead School,WS12 1DH,52.702507,-1.9944725
142317,Highfields School,WV4 4NT,52.5656976,-2.1774264
142339,Barr's Hill School and Community College,CV1 4BU,52.4153527,-1.5168688
142349,Elston Hall Primary School,WV10 6NN,52.6230744,-2.1262204
142353,Jervoise School,B29 5QU,52.440618725,-1.9681349
142355,Manor Way Primary Academy,B63 3HA,52.4478359,-2.0411708
142358,Nonsuch Primary School,B32 3SE,52.4443455,-1.99203265
142375,St Thomas CofE Academy,B15 2AT,52.47150598,-1.90365034
142386,Wychall Primary School,B31 3EH,52.4078195,-1.9502779
142388,Cockshut Hill School,B26 2HX,52.4686025,-1.790161067
142421,Christ Church CofE First School,ST15 8EP,52.9051063,-2.1491697
142422,Colwich CofE Primary School,ST17 0XD,52.788396,-1.9840708
142439,Oulton CofE First School,ST15 8UH,52.9192322,-2.1340973
142442,St Andrew's CofE Primary School,ST18 0JN,52.8400821,-2.0345707
142447,St Peter's CofE Primary School,ST18 0PS,52.8266515,-2.0026182
142448,Tenbury CofE Primary School,WR15 8BS,52.30556,-2.59598
142541,Abbeywood First School ,B98 9LR,52.31716625,-1.9032191
142543,Church Hill Middle School,B98 9LR,52.31716625,-1.9032191
142570,Highfield Junior and Infant School,B8 3QF,52.49345945,-1.84908455
142575,Buildwas Academy,TF8 7DA,52.6390351,-2.5367223
142581,Stratford-Upon-Avon Primary School,CV37 6HN,52.1894094,-1.7120258
142594,Pool Hayes Academy,WV12 4QZ,52.6011003,-2.0519846
142640,Kingsland CofE Academy,ST2 9AS,53.0260021,-2.1354407
142642,New Ford Academy,ST6 1PY,53.04761,-2.168333
142643,Packmoor Ormiston Academy,ST7 4SP,53.0858453,-2.1974618
142679,Dunstall Hill Primary School,WV6 0NH,52.595996956,-2.131893544
142680,Grove Primary Academy,WV2 1HZ,52.57530395,-2.11934895
142684,Palmers Cross Primary School,WV6 9DF,52.6141879,-2.1667227
142686,Aston Tower Community Primary School,B6 5BE,52.5003243,-1.8868047
142696,Churnet View Middle School,ST13 6PU,53.1160132,-2.0135194
142700,Finham Primary School,CV3 6EJ,52.37524177,-1.519220654
142705,Grange Park Primary School,TF3 1ET,52.65471,-2.4358
142706,Great Witley CofE Primary School,WR6 6HR,52.2911808,-2.35993185
142711,Leek High School,ST13 6EU,53.10602,-2.0085823
142748,Thomas Russell Infants School,DE13 8DS,52.7638581,-1.7158443
142755,Westwood College,ST13 8NP,53.105162,-2.0514294
142765,Lodge Farm Primary School,WV12 4BU,52.5965133,-2.0241124
142769,Horninglow Primary: A de Ferrers Trust Academy,DE13 0SW,52.8214375,-1.64162155
142785,Dawley Church of England Primary Academy,TF4 3AL,52.6631074,-2.4721986
142792,Eton Park Junior: A de Ferrers Trust Academy,DE14 2SG,52.8239444,-1.6313324
142794,Gossey Lane Academy,B33 0DS,52.479041967,-1.777326467
142799,Lansdowne: A de Ferrers Trust Academy,DE14 2RE,52.81687775,-1.633981
142809,Yoxall St Peter's CofE Primary School,DE13 8NF,52.7693847,-1.7935817
142821,Charlton School,TF1 3FA,52.7095184,-2.51709935
142823,Bushbury Lane Academy,WV10 9TR,52.6067336,-2.1289923
142843,Hempstalls Primary School,ST5 9LH,53.022357,-2.2272693
142858,Yew Tree Community Junior and Infant School (NC),B6 6RX,52.51020865,-1.8821848
142881,Rugby Free Secondary School,CV22 5PE,52.3597644,-1.2634109
142888,"The Olive School, Birmingham",B11 3EY,52.449111757,-1.847120014
142900,WMG Academy for Young Engineers (Solihull),B37 5FD,52.4826285,-1.7425188
142960,Lyng Hall School,CV2 3JS,52.4233523,-1.4708324
142964,Colley Lane Primary Academy,B63 2TN,52.4612805,-2.0876056
142979,Streetsbrook Infant and Early Years Academy,B90 3LB,52.415538544,-1.817309294
142980,Codsall Middle School,WV8 1PB,52.6262035,-2.188214
142981,Barnfields Primary School,ST17 4RD,52.784309,-2.08413875
142982,St Peter's Church of England Primary Academy,WS9 9EE,52.6329753,-1.8926717
142983,Sir Graham Balfour High School,ST16 1NR,52.8265805,-2.1243257
142984,Ellison Primary Academy,ST5 0BL,53.0328902,-2.2163105
142985,Leasowes Primary School,ST17 0HT,52.7923768,-2.0764886
142986,St Nicholas Church of England First School,WV8 1AN,52.6322843,-2.1981442
142987,Walton High School,ST17 0LJ,52.7845001,-2.0707732
142988,Summerbank Primary Academy,ST6 5HA,53.0643419,-2.2171206
142989,Park Hall Academy,ST3 5QU,52.99117165,-2.10323895
142990,Ash Green Primary Academy,ST4 8BX,52.9667315,-2.181903
142991,Gladstone Primary Academy,ST3 5EW,52.9941252,-2.1295453
142992,Goldenhill Primary Academy,ST6 4QE,53.07493005,-2.2266042
143012,Greenways Primary Academy,ST9 9NY,53.0626817,-2.1299672
143051,Damson Wood Nursery and Infant School,B92 9LX,52.430616729,-1.765753162
143086,Conway Primary School,B11 1NS,52.460037255,-1.867950931
143087,The Oval School,B33 8JG,52.480754867,-1.79455225
143088,Cedars Academy,B27 6JL,52.453261927,-1.82038606
143089,Firs Primary School,B36 8LL,52.50457575,-1.80212095
143090,Greet Primary School,B11 3ND,52.453629562,-1.857882375
143091,Topcliffe Primary School,B35 6BS,52.5205244,-1.7939828
143101,"The Royal School, Wolverhampton",WV3 0EG,52.5730674,-2.1406609
143142,St Martins School (3-16 Learning Community),SY10 7BD,52.918752,-3.0213536
143151,Hill Avenue Academy,WV4 6PY,52.554263,-2.1076731
143152,East Park Academy,WV1 2DS,52.57994,-2.09334
143177,Stanton Bridge Primary School,CV6 5TY,52.4250763,-1.4884714
143195,Tenterfields Primary Academy,B63 3LH,52.450814,-2.045099
143196,Hob Green Primary School,DY9 9EX,52.4435787,-2.116828
143322,Summerhill Primary Academy,DY4 9PF,52.5345244,-2.05800075
143323,Prees CofE Primary School,SY13 2ER,52.895846843,-2.659284929
143325,Whixall CofE Primary School,SY13 2SB,52.911941033,-2.7326367
143326,Ellesmere Primary School,SY12 9EU,52.9081391,-2.9020338
143345,Chesterton Primary School,ST5 7NT,53.0418893,-2.2446681
143347,St James Church of England Primary Academy,WS15 4PL,52.7281035,-1.8828248
143348,St John's CofE Primary Academy,ST16 3RZ,52.8115999,-2.0923723
143349,Crackley Bank Primary School,ST5 7BE,53.0472111,-2.2517748
143350,Meir Heath Academy,ST3 7JQ,52.9557719,-2.1033431
143351,Bishop Lonsdale Church of England Primary Academy,ST21 6AU,52.8542169,-2.2583756
143352,St Wulstan's Catholic Primary School,ST5 0EF,53.0290433,-2.2140432
143353,Perton Primary Academy,WV6 7PS,52.5952806,-2.1986326
143355,Parkside Primary School,ST16 1TH,52.8293589,-2.12404025
143356,Weston Junior Academy,ST3 6NG,52.9873392,-2.0986599
143358,Weston Infant Academy,ST3 6PT,52.9940626,-2.0930617
143393,St Bartholomew's Church of England Primary School,WV4 5LG,52.55334,-2.15617
143394,Cranham Primary School,WR4 9LS,52.213793267,-2.191055222
143395,Bredon Hill Academy,WR11 7SW,52.04199585,-2.00281405
143396,Northwick Manor Primary School,WR3 7EA,52.2143386,-2.2315087
143397,St Peter's Droitwich CofE Academy,WR9 7AN,52.261161,-2.1424536
143413,Erdington Academy,B24 8RE,52.5143802,-1.840266
143416,Carnforth School,WR4 9HG,52.2074441,-2.1928877
143417,Fibbersley Park Academy,WV13 3BB,52.5924315,-2.0644471
143433,Stirchley Primary School,B30 2JL,52.425678064,-1.922186186
143434,St Francis Church of England Aided Primary School and Nursery,B30 1LZ,52.424618797,-1.944228909
143435,Fortis Academy,B44 8NU,52.5462948,-1.9011429
143436,Princethorpe Infant School,B29 5QB,52.43606065,-1.96855365
143437,Audley Primary School,B33 9HY,52.4880204,-1.7954415
143438,Dame Elizabeth Cadbury School,B30 1UL,52.4281139,-1.9432322
143439,Quinton Church Primary School,B32 1AJ,52.46166745,-2.009698375
143454,Burley Gate CofE Primary School,HR1 3QR,52.1222541,-2.5932005
143455,St Michael's CofE Primary School,HR1 3JU,52.1552874,-2.6859321
143483,Ankermoor Primary Academy,B77 3NW,52.6355861,-1.6726919
143484,Hamilton Academy,ST1 6NW,53.0352309,-2.1687865
143485,Alexandra Junior School,ST3 7JG,52.9792079,-2.1131307
143486,Northwood Broom Academy,ST1 6QA,53.0288431,-2.1639169
143487,Jackfield Infant School,ST6 1ET,53.0510102,-2.1859113
143488,Moorpark Junior School,ST6 1EL,53.04955265,-2.1873624
143489,Alexandra Infants' School,ST3 4PZ,52.9809472,-2.118584
143497,Stockton Primary School,CV47 8JE,52.2697712,-1.3616291
143507,Alvechurch CofE Middle School,B48 7TA,52.35531315,-1.962234083
143508,Stourport Primary Academy,DY13 8SH,52.3426876,-2.282518
143535,Hearsall Community Academy,CV5 6LR,52.4043195,-1.5315709
143537,Hurst Hill Primary School,WV14 9AJ,52.5434305,-2.099581
143547,Thursfield Primary School,ST7 4JL,53.0962816,-2.2100437
143548,Alveley Primary School,WV15 6JT,52.4599564,-2.3457084
143562,King Edward VI Handsworth Grammar School for Boys,B21 9ET,52.5046378,-1.9337542
143563,Cromwell Junior and Infant School,B7 5BA,52.4949524,-1.875024425
143582,Leasowes High School,B62 8PJ,52.4599534,-2.02772125
143622,Waterhouses CofE Primary Academy,ST10 3HY,53.0543872,-1.8848219
143631,St Mary's Catholic Primary School,B95 5LT,52.2911787,-1.7744643
143632,Our Lady's Catholic Primary School,B49 6AG,52.2200028,-1.8706765
143633,St Gregory's Catholic Primary School,CV37 6UZ,52.1958208,-1.7036404
143634,St Benedict's Catholic High School,B49 6PX,52.217356067,-1.866024433
143636,St Mary's Catholic Primary School,WR11 4EJ,52.096608394,-1.9461928
143638,St Mary's Catholic Primary School,WR12 7DZ,52.039842,-1.8570142
143663,Henhurst Ridge Primary Academy,DE13 9TQ,52.8110121,-1.6874231
143707,Houlton School,CV23 1ED,52.366742,-1.1883914
143779,Parkgate Primary School,CV6 4GF,52.4451583,-1.5173779
143780,Keresley Grange Primary School,CV6 2EH,52.4367327,-1.5342471
143782,Lapal Primary School,B62 0BZ,52.4526364,-2.0230326
143783,Lutley Primary School,B63 1BU,52.4411161,-2.0763282
143801,Ludlow Primary School,SY8 1HX,52.3738494,-2.7022235
143805,St Edward's CofE Academy Cheddleton,ST13 7HP,53.06817,-2.046257433
143813,Edward the Elder Primary School,WV11 3DB,52.60729,-2.07199
143814,Offenham Church of England First School,WR11 8SD,52.113045209,-1.924701753
143816,The Littletons Church of England Academy,WR11 8TL,52.115306312,-1.88690055
143818,Thorns Collegiate Academy,DY5 2NU,52.4677834,-2.1187494
143821,Woodside Primary School and Nursery,DY2 0SN,52.4957397,-2.1074702
143822,Ham Dingle Primary Academy,DY9 0UN,52.4442026,-2.1290007
143829,St Benedict Biscop CofE Primary School,WV5 9DZ,52.5381831,-2.1833786
143833,St Bartholomew's CofE VC Primary School,DY13 0EL,52.3299472,-2.2891421
143869,Hodge Hill Primary School,B36 8LD,52.501717733,-1.81480495
143895,Smith's Wood Academy,B36 0UE,52.49854255,-1.7480154
143896,Tynsel Parkes Primary Academy,ST14 7HE,52.9047338,-1.8826497
143898,Littleton Green Community School,WS12 4UD,52.7141432,-2.0434081
143899,Chase Terrace Academy,WS7 2DB,52.6825208,-1.9286154
143900,Boney Hay Primary Academy,WS7 2PF,52.6914802,-1.9267988
143904,Caldmore Primary Academy,WS1 3RH,52.5760135,-1.9807349
143905,Southam College,CV47 0JW,52.2580919,-1.3959949
143906,Southam Primary School,CV47 0QB,52.2551861,-1.3910373
143908,Chandos Primary School,B12 0YN,52.46768495,-1.89215635
143942,Canterbury Cross Primary School,B20 3AA,52.512154233,-1.900009967
143943,Westminster Primary School,B20 3PN,52.51006865,-1.90857245
143952,Picknalls First School,ST14 7QL,52.89693985,-1.8713604
143959,All Saints' CofE First School,ST10 4SR,52.9214908,-1.9683624
143974,Eastnor Parochial Primary School,HR8 1RA,52.0329058,-2.39067745
143983,Hutchinson Memorial CofE First School,ST10 4NB,52.93883615,-1.9563642
144002,Thomas Alleyne's High School,ST14 8DU,52.9023021,-1.8631455
144007,Windsor Park CE Middle School,ST14 7JX,52.9006187,-1.872870475
144064,Courthouse Green Primary School,CV6 7JJ,52.4323368,-1.4792839
144071,St Gabriel's CofE Academy,CV23 1AN,52.3572953,-1.1827858
144078,Dudley Wood Primary School,DY2 0DB,52.47793,-2.0850479
144079,Netherbrook Primary School,DY2 9RZ,52.4794075,-2.0765207
144080,Kates Hill Primary School,DY2 7HP,52.506622,-2.0727047
144201,Burford CofE Primary School,WR15 8AT,52.3165627,-2.5910113
144202,Greenfields Primary School,SY1 2AH,52.7212313,-2.7501978
144203,Radbrook Primary School,SY3 6DZ,52.6966972,-2.7775865
144206,Penkridge Middle School,ST19 5BW,52.7289527,-2.104201
144207,Co-op Academy Friarswood,ST5 2ES,53.0038555,-2.2306169
144210,St Mary's Church of England Primary School,ST6 5DE,53.056849,-2.2136874
144242,Bishops Itchington Primary School,CV47 2RN,52.21718578,-1.42956124
144251,St Stephen's Church of England Primary School,WV10 0BB,52.5939385,-2.1107463
144252,Goldthorn Park Primary School,WV4 5ET,52.5630023,-2.1238484
144253,Parkfield Primary School,WV4 6HB,52.565519875,-2.1118095
144256,Kempsey Primary School,WR5 3NT,52.1402612,-2.215756
144257,St Nicholas' CofE Middle School,WR10 2ER,52.13657925,-2.06882525
144258,Malvern Parish CofE Primary School,WR14 3BB,52.1078687,-2.3177771
144259,Madresfield CofE Primary School,WR13 5AA,52.1251394,-2.287711
144260,Pinvin CofE First School,WR10 2ER,52.13657925,-2.06882525
144261,Hartlebury CofE Primary School,DY11 7TD,52.3372091,-2.2365736
144262,Hanley Swan St Gabriel's with St Mary's CofE Primary School,WR8 0EQ,52.0801241,-2.2769875
144278,Moreton School,WV10 8BY,52.61750675,-2.1081453
144301,Olive Hill Primary Academy,B62 8JZ,52.4653732,-2.0340573
144306,Tile Cross Academy,B33 9UF,52.4837868,-1.7709924
144334,St Barnabas CofE First and Middle School,WR10 2AW,52.1349953,-2.1106717
144335,Crowle CofE First School,WR7 4AT,52.2034659,-2.1137101
144337,Bordesley Village Primary School,B9 4NG,52.4764105,-1.8700933
144367,Baxter College,DY11 5PQ,52.38873,-2.27067
144386,Churchfield CofE Primary Academy,WS15 2LB,52.7565193,-1.9364399
144390,Turves Green Primary School,B31 4BP,52.40050725,-1.96803395
144418,Netherton CofE Primary School,DY2 0HU,52.4897709,-2.0929468
144434,Mount Pleasant Primary,SY1 3BY,52.7248656,-2.7434142
144435,Ludlow Church of England School,SY8 1GJ,52.3775696,-2.7297986
144439,Seabridge Primary School,ST5 3PJ,52.9925159,-2.2379606
144441,Milton Primary Academy,ST2 7AF,53.0489558,-2.13924245
144456,St Oswald's CofE Primary School,DY10 2YL,52.4033212,-2.2339916
144457,Orchard Primary School,WR10 1ET,52.1166794,-2.0742275
144460,Holy Trinity Church of England Primary Academy and Nursery,SY11 2LF,52.8581476,-3.0427499
144464,Small Heath Leadership Academy,B10 9RX,52.472000167,-1.856484433
144498,Chadsmead Primary Academy,WS13 7HJ,52.6913203,-1.8334386
144499,North Walsall Primary Academy,WS2 7BH,52.59711,-1.9854
144558,Trentham Academy,ST4 8PQ,52.9719905,-2.1954088
144580,The Lyppard Grange Primary School,WR4 0DZ,52.20005738,-2.17731536
144586,Norton Juxta Kempsey CofE Primary School,WR5 2QJ,52.1500355,-2.1725087
144591,St Saviour's CofE Academy,ST7 1LW,53.0831076,-2.26204305
144592,Stoke Minster CofE Primary Academy,ST4 4EE,52.99872268,-2.18286698
144604,Gentleshaw Primary Academy,WS15 4LY,52.706058,-1.9260319
144630,Holyhead Primary Academy,WS10 7PZ,52.555149,-2.030609
144635,Rounds Green Primary School,B69 2DP,52.5031368,-2.0275386
144648,Heathcote Primary School,CV34 7AP,52.262501962,-1.552538923
144650,Birchen Coppice Academy,DY11 7JJ,52.3704371,-2.2730934
144657,St James Academy,DY1 3JE,52.5134108,-2.0899005
144696,Grove Academy,ST1 2NL,53.0318549,-2.1673946
144719,Holy Trinity Catholic School,B10 0AX,52.46781,-1.8644168
144721,John Willmott School,B75 7DY,52.5595589,-1.7952065
144722,Springfield Primary Academy,B13 9NY,52.443972119,-1.859279644
144800,Wilden All Saints CofE Primary School,DY13 9LP,52.3481053,-2.2593779
144848,Coleham Primary School,SY3 7EN,52.7030831,-2.7485803
144853,Hadley Learning Community - Secondary Phase,TF1 5NU,52.701101167,-2.485253533
144859,Inkberrow Primary School,WR7 4HH,52.2169401,-1.9779809
144935,Birches First School,WV8 2JG,52.6189332,-2.1787221
144942,Hadley Learning Community - Primary Phase,TF1 5NU,52.701101167,-2.485253533
144952,The Link Academy,DY2 0PB,52.49335685,-2.08844915
144983,Tilstock CofE Primary and Nursery,SY13 3JL,52.935891088,-2.682216752
144988,Great Wyrley Academy,WS6 6LQ,52.6652133,-2.0189394
144989,Bird's Bush Primary School,B77 2NE,52.61471805,-1.6715737
144998,St George's CofE School,DY10 2BX,52.391517767,-2.239489633
144999,St John's CofE Primary School,DY11 6AP,52.3880399,-2.26423
145000,Badsey First School,WR11 7ES,52.085308705,-1.897958416
145001,Bretforton Village School,WR11 7JS,52.0927414,-1.8644467
145008,Ormiston SWB Academy,WV14 0LN,52.5611188,-2.0788729
145019,Kingsbury School - A Specialist Science and Mathematics Academy,B78 2LF,52.5664941,-1.6842928
145047,Sir Thomas Boughey Academy,ST7 8AP,53.0399376,-2.3025867
145048,Great Wood Community Primary School,ST10 4LE,52.95242045,-1.9824635
145053,Bishop Rawle CofE Primary School,ST10 1QA,52.9847134,-1.9919551
145097,William Shrewsbury Primary School,DE13 0HE,52.83659935,-1.6206443
145098,The Meadows Primary School,CW3 9JX,53.0071604,-2.324537
145099,Outwoods Primary School,DE13 0AS,52.82905695,-1.64829795
145100,John of Rolleston Primary School,DE13 9AG,52.8457727,-1.646766033
145114,Coppice Performing Arts School,WV11 2QE,52.6107487,-2.0530596
145120,Lordswood Boys' School,B17 8BJ,52.472252543,-1.966559614
145134,Ormiston NEW Academy,WV10 6SE,52.6223709,-2.1394252
145176,Brewood Middle CofE Academy,ST19 9DS,52.6754441,-2.176211
145179,Stoke Park School,CV2 4JW,52.412722,-1.4738027
145202,Castlefields Primary School,WV16 5DQ,52.5303294,-2.4307297
145214,Leigh Church of England Academy,CV4 9RQ,52.3988154,-1.5908701
145218,Rykneld Primary School,DE14 3EX,52.78817255,-1.669112175
145221,St Leonard's CofE Primary School,WV16 4HL,52.5401998,-2.4239281
145275,Condover CofE Primary School,SY5 7AA,52.6502537,-2.7512347
145288,Trinity CofE Primary Academy,WV10 0UB,52.5954638,-2.1040775
145300,St Edward's CofE Primary School,SY5 7JL,52.6223433,-2.7751768
145305,Priory Primary School,DY1 4AQ,52.5195034,-2.0908956
145375,Ryecroft CofE Middle School,ST14 5PB,52.955653,-1.8394144
145376,Oldfields Hall Middle School,ST14 7PL,52.8979229,-1.8763131
145377,Grange School,DE14 2HU,52.8115899,-1.64687385
145378,Marshbrook First School,ST19 5BA,52.7265665,-2.1117356
145379,Princefield First School,ST19 5EP,52.7221002,-2.1071227
145380,St John's CofE First School,ST19 9AH,52.6826524,-2.2469443
145381,Wolgarston High School,ST19 5RX,52.7219575,-2.0989342
145391,Burton Green Church of England Academy,CV8 1QB,52.3755585,-1.6086863
145392,All Saints Church of England Academy,CV35 7QR,52.3133679,-1.5750382
145393,Rokeby Primary School,CV22 5PE,52.3597644,-1.2634109
145395,Deyncourt Primary School,WV11 1DD,52.6089347,-2.0956165
145396,St Thomas' Church of England Primary Academy,WV11 3TG,52.60671,-2.07915
145414,Dosthill Primary School,B77 1LQ,52.597,-1.68491
145415,Salford Priors CofE Academy,WR11 8XD,52.162414,-1.89737955
145459,Richard Wakefield CofE Primary Academy,DE13 9NR,52.85521035,-1.68323585
145483,Foley Park Primary Academy,DY11 7AW,52.3767822,-2.2577591
145538,Scotch Orchard Primary School,WS13 6DE,52.6899271,-1.810982
145575,Bilton School,CV22 7JT,52.36180885,-1.29724375
145580,Arena Academy,B42 2PY,52.5406917,-1.9081721
145593,The Pedmore High School,DY9 7HS,52.4498019,-2.1243917
145672,Bishops Castle Primary School,SY9 5PA,52.4926398,-3.0029901
145673,"St George's CofE Academy, Clun",SY7 8JQ,52.4191131,-3.0322339
145679,St Peter's CofE Academy Alton,ST10 4AW,52.9788398,-1.8897479
145680,Charnwood Primary Academy,WS13 7PH,52.69594,-1.82397
145681,All Saints CofE Academy Denstone,ST14 5HT,52.9624816,-1.8515251
145682,St Augustine's CofE Academy,DE6 5BY,52.8522448,-1.7684527
145683,St Peter's CofE Primary Academy,WS12 1BE,52.7052892,-1.9907259
145684,Hazel Slade Primary Academy,WS12 0PN,52.7141097,-1.9671309
145685,Longford Primary Academy,WS11 1PD,52.6837536,-2.0424872
145686,Lakeside Primary School,B77 2SA,52.6236657,-1.6701554
145687,Our Lady and St Werburgh's Catholic Primary School,ST5 4AG,52.98991,-2.22599115
145691,Sneyd Academy,ST6 2NS,53.0388604,-2.176338
145707,Ercall Wood Academy,TF1 2DT,52.6918712,-2.5136511
145711,Coughton CofE Primary School,B49 5HN,52.2403629,-1.8845695
145712,Temple Grafton CofE Primary School,B49 6NU,52.1911137,-1.8214372
145715,Villiers Primary School,WV14 6PR,52.5712056,-2.0772211
145745,Windmill Primary School,TF3 1LG,52.6499495,-2.4449244
145747,St Alban's Church of England Primary Academy,WV11 2PF,52.6153835,-2.0526735
145788,Market Drayton Junior School,TF9 3HU,52.9017177,-2.4955942
145789,The Wilfred Owen School,SY2 5SH,52.71918,-2.72635
145790,St Peter's CofE Primary School,SY4 5BX,52.859056212,-2.720407088
145791,Woodfield Infant School,SY3 8LU,52.70893345,-2.77448165
145792,Market Drayton Infant & Nursery School,TF9 3BA,52.9037167,-2.4900862
145793,Greenacres Primary School,SY1 3QG,52.741768,-2.7371469
145794,Shobnall Primary & Nursery School,DE14 2BB,52.808242426,-1.659011394
145833,St Luke's CofE Academy Endon,ST9 9EB,53.0750139,-2.1145262
145834,Stoneydelph Primary School,B77 4LS,52.6176859,-1.6555976
145836,Nunnery Wood Primary School,WR5 1QE,52.1856282,-2.1937449
145837,Castlemorton Church of England Primary School,WR13 6BG,52.0320366,-2.3024614
145838,Powick CofE Primary School,WR2 4RT,52.1589998,-2.2561256
145853,Kingsway Community Primary School,CV31 3HB,52.2779654,-1.538614
145878,"Eden Boys' Leadership Academy, Birmingham East",B8 3DT,52.4878441,-1.8426068
145889,John Taylor Free School,DE13 9SA,52.7928158,-1.6900728
146026,Redhill Primary Academy,TF2 9GZ,52.6928974,-2.4160286
146027,Wychbold First and Nursery School,WR9 7PU,52.288837,-2.1131897
146074,Wolverley Sebright Primary Academy,DY11 5TP,52.4101942,-2.2538567
146075,Birchfield Primary School,B6 6AJ,52.5090622,-1.898939167
146085,Winshill Village Primary and Nursery School,DE15 0DH,52.8078453,-1.5961629
146107,St Margaret's Church of England Primary School,B92 7RR,52.442924744,-1.802449844
146124,Archbishop Ilsley Catholic School,B27 7XY,52.44486145,-1.8209989
146126,Horton St Michael's CofE First School,ST13 8RU,53.12515845,-2.08454225
146130,William MacGregor Primary School,B77 2AF,52.628904192,-1.680913508
146146,Meole Brace School,SY3 9DW,52.6938028,-2.7635281
146149,Long Itchington CofE Academy,CV47 9QP,52.28163038,-1.38226766
146151,Southam St James CofE Academy,CV47 1EE,52.2568879,-1.3865724
146155,Christ Church CofE Primary Academy,ST4 2JG,53.0011403,-2.1639665
146171,Coleshill Church of England Primary School,B46 3LL,52.49442,-1.70928
146183,St George's Junior School,SY3 8LU,52.70893345,-2.77448165
146194,Woodthorne Primary School,WV6 8XL,52.59779,-2.18753
146199,Keresley Newland Primary Academy,CV7 8JZ,52.4634384,-1.5356708
146235,Blessed Robert Sutton Catholic Voluntary Academy,DE15 9SD,52.7868521,-1.6146079
146266,Holy Rosary Catholic Voluntary Academy,DE15 0JE,52.8055734,-1.6153038
146268,St Mary and St John Junior and Infant School,B23 7NB,52.516389636,-1.850916786
146294,Needwood CofE Primary School,DE13 8SU,52.8254963,-1.800247
146295,All Saints CofE (C) Primary School,DE13 9RW,52.8030871,-1.733334
146298,St Peter and St Paul RC Junior and Infant School,B24 9ND,52.517727136,-1.823934014
146358,Tameside Primary Academy,WS10 0EZ,52.5521085,-1.9995644
146379,Tudor Grange Academy Kingshurst,B37 6NU,52.487201683,-1.746753683
146383,Q3 Academy Tipton,DY4 7NR,52.5321455,-2.0511008
146385,City Road Primary School,B16 0HL,52.4844958,-1.9440739
146393,Richard Lee Primary School,CV2 5FU,52.4084488,-1.4574068
146426,Whitchurch CofE Infant and Nursery Academy,SY13 1RJ,52.9671424,-2.6752172
146427,St Mary's CofE First Academy,ST19 9PQ,52.7155367,-2.2226866
146432,Whitchurch CofE Junior Academy,SY13 1RX,52.9687774,-2.6736155
146433,Burlish Park Primary School,DY13 8LA,52.3499098,-2.2802819
146434,Newtown Primary School,B70 0ES,52.5201215,-2.030502
146436,Foxford Community School,CV6 6BB,52.4539558,-1.4814172
146437,Brookfields Primary School,B18 6PU,52.48952555,-1.91944165
146443,Cheslyn Hay Academy,WS6 7JQ,52.66192435,-2.04568185
146452,Stanley Road Primary School,WR5 1BD,52.1903341,-2.2101182
146457,Curdworth Primary School,B76 9HF,52.5326378,-1.7334889
146459,Forest Park Primary School,ST1 5ED,53.033455,-2.1829375
146464,Etruscan Primary School,ST1 4BS,53.0220627,-2.1943693
146465,St Mark's CofE Primary School,ST1 4LR,53.0182351,-2.1815504
146466,Oakhill Primary School,ST4 5NS,52.9884729,-2.1969663
146473,The Meadows Primary Academy,ST3 3AZ,52.9807069,-2.1585795
